CO2 Emissions(g/km),Engine_Size_log,Fuel_City_log,Fuel_Hwy_log,Fuel_Comb_log,Cylinders_3,Cylinders_4,Cylinders_5,Cylinders_6,Cylinders_8,Cylinders_10,Cylinders_12,Cylinders_16
366,1.9740810260220096,2.96010509591084,2.631888840136646,2.827313621929028,0,0,0,0,1,0,0,0
317,1.5040773967762742,2.827313621929028,2.509599262378372,2.694627180770069,0,0,0,1,0,0,0,0
308,1.5040773967762742,2.797281334830153,2.4849066497880004,2.667228206581955,0,0,0,1,0,0,0,0
402,1.9740810260220096,3.0492730404820207,2.734367509419584,2.917770732084279,0,0,0,0,1,0,0,0
283,1.547562508716013,2.708050201,2.424802725718295,2.5877640352277083,0,0,0,1,0,0,0,0
283,1.547562508716013,2.708050201,2.424802725718295,2.5877640352277083,0,0,0,1,0,0,0,0
336,1.791759469228055,2.856470206220483,2.5877640352277083,2.747270914255491,0,0,0,0,1,0,0,0
336,1.791759469228055,2.856470206220483,2.5877640352277083,2.747270914255491,0,0,0,0,1,0,0,0
308,1.547562508716013,2.772588722239781,2.517696472610991,2.667228206581955,0,0,0,1,0,0,0,0
308,1.547562508716013,2.772588722239781,2.517696472610991,2.667228206581955,0,0,0,1,0,0,0,0
343,1.791759469228055,2.87919845729804,2.6100697927420065,2.766319109226186,0,0,0,0,1,0,0,0
340,1.791759469228055,2.873564639579784,2.602689685444384,2.760009940032921,0,0,0,0,1,0,0,0
414,1.9740810260220096,3.0633909220278057,2.772588722239781,2.9444389791664403,0,0,0,0,1,0,0,0
175,0.9555114450274363,2.2512917986064958,2.0149030205422647,2.151762203259462,0,1,0,0,0,0,0,0
175,0.9555114450274363,2.26176309847379,2.0014800002101243,2.151762203259462,0,1,0,0,0,0,0,0
152,0.6931471805599453,2.1400661634962708,1.8718021769015916,2.028148247292285,0,1,0,0,0,0,0,0
161,0.9555114450274363,2.19722457733622,1.916922612182061,2.079441541679836,0,1,0,0,0,0,0,0
184,0.9555114450274363,2.2925347571405443,2.0541237336955462,2.19722457733622,0,1,0,0,0,0,0,0
264,1.5040773967762742,2.653241964607215,2.341805806147327,2.525728644308256,0,0,0,1,0,0,0,0
278,1.5040773967762742,2.6878474937846906,2.4159137783010487,2.5726122302071057,0,0,0,1,0,0,0,0
294,1.5040773967762742,2.760009940032921,2.4336133554004498,2.624668592163159,0,0,0,1,0,0,0,0
205,1.0986122886681098,2.4159137783010487,2.128231705849268,2.2925347571405443,0,1,0,0,0,0,0,0
177,1.0986122886681098,2.2823823856765264,2.0014800002101243,2.163323025660538,0,1,0,0,0,0,0,0
179,1.0986122886681098,2.2925347571405443,2.0014800002101243,2.174751721484161,0,1,0,0,0,0,0,0
184,1.0986122886681098,2.312535423847214,2.028148247292285,2.19722457733622,0,1,0,0,0,0,0,0
166,1.0986122886681098,2.2407096892759584,1.916922612182061,2.1041341542702074,0,1,0,0,0,0,0,0
196,0.9162907318741552,2.4069451083182885,2.028148247292285,2.2512917986064958,0,1,0,0,0,0,0,0
186,0.9555114450274363,2.341805806147327,2.0014800002101243,2.2082744135228043,0,1,0,0,0,0,0,0
207,1.0986122886681098,2.4423470353692043,2.091864061678393,2.302585092994046,0,1,0,0,0,0,0,0
205,1.252762968495368,2.4423470353692043,2.079441541679836,2.2925347571405443,0,1,0,0,0,0,0,0
186,0.9162907318741552,2.3513752571634776,1.9878743481543453,2.2082744135228043,0,1,0,0,0,0,0,0
216,1.0986122886681098,2.476538400117484,2.1400661634962708,2.341805806147327,0,1,0,0,0,0,0,0
126,1.0986122886681098,1.840549633397487,1.9021075263969205,1.8718021769015916,0,1,0,0,0,0,0,0
235,1.547562508716013,2.5726122302071057,2.174751721484161,2.4159137783010487,0,0,0,1,0,0,0,0
244,1.547562508716013,2.617395832834079,2.2082744135228043,2.451005098112319,0,0,0,1,0,0,0,0
264,1.791759469228055,2.660259537265861,2.332143895,2.525728644308256,0,0,0,0,1,0,0,0
292,1.791759469228055,2.797281334830153,2.341805806147327,2.617395832834079,0,0,0,0,1,0,0,0
244,1.547562508716013,2.602689685444384,2.2192034840549946,2.451005098112319,0,0,0,1,0,0,0,0
209,1.0986122886681098,2.4423470353692043,2.1162555148025524,2.312535423847214,0,1,0,0,0,0,0,0
271,1.5040773967762742,2.6878474937846906,2.341805806147327,2.5494451709255714,0,0,0,1,0,0,0,0
237,1.5040773967762742,2.5726122302071057,2.2082744135228043,2.424802725718295,0,0,0,1,0,0,0,0
258,1.5040773967762742,2.6390573296152584,2.312535423847214,2.501435951739211,0,0,0,1,0,0,0,0
218,0.9555114450274363,2.468099531471619,2.19722457733622,2.3513752571634776,0,1,0,0,0,0,0,0
228,1.252762968495368,2.509599262378372,2.2192034840549946,2.388762789235098,0,1,0,0,0,0,0,0
232,0.9555114450274363,2.525728644308256,2.2300144001592104,2.4069451083182885,0,1,0,0,0,0,0,0
239,1.252762968495368,2.5572273113676265,2.2512917986064958,2.4336133554004498,0,1,0,0,0,0,0,0
283,1.5260563034950492,2.727852828,2.388762789235098,2.5877640352277083,0,0,0,1,0,0,0,0
297,1.5260563034950492,2.766319109226186,2.4336133554004498,2.631888840136646,0,0,0,1,0,0,0,0
347,1.667706820558076,2.895911938,2.617395832834079,2.778819271990417,0,0,0,1,0,0,0,0
366,1.840549633397487,2.9444389791664403,2.667228206581955,2.827313621929028,0,0,0,0,1,0,0,0
380,1.840549633397487,2.96010509591084,2.7212954278522306,2.862200880929469,0,0,0,0,1,0,0,0
380,1.840549633397487,2.975529566236472,2.7013612129514133,2.862200880929469,0,0,0,0,1,0,0,0
380,1.840549633397487,2.96010509591084,2.7212954278522306,2.862200880929469,0,0,0,0,1,0,0,0
380,1.840549633397487,2.975529566236472,2.7013612129514133,2.862200880929469,0,0,0,0,1,0,0,0
380,1.840549633397487,2.96010509591084,2.7212954278522306,2.862200880929469,0,0,0,0,1,0,0,0
414,1.7578579175523736,3.095577608523707,2.7212954278522306,2.9444389791664403,0,0,0,0,1,0,0,0
432,1.9459101490553128,3.131136910560194,2.772588722239781,2.9856819377004897,0,0,0,0,1,0,0,0
419,1.7578579175523736,3.104586678466073,2.727852828,2.954910279033736,0,0,0,0,1,0,0,0
435,1.9459101490553128,3.139832617527748,2.772588722239781,2.990719731730447,0,0,0,0,1,0,0,0
271,1.667706820558076,2.667228206581955,2.388762789235098,2.5494451709255714,0,0,0,1,0,0,0,0
292,1.840549633397487,2.747270914255491,2.424802725718295,2.617395832834079,0,0,0,0,1,0,0,0
290,1.667706820558076,2.7212954278522306,2.451005098112319,2.6100697927420065,0,0,0,1,0,0,0,0
299,1.840549633397487,2.766319109226186,2.451005098112319,2.6390573296152584,0,0,0,0,1,0,0,0
209,1.2237754316221157,2.4423470353692043,2.1162555148025524,2.312535423847214,0,1,0,0,0,0,0,0
276,1.5260563034950492,2.7013612129514133,2.360854001118021,2.5649493574615367,0,0,0,1,0,0,0,0
230,1.2237754316221157,2.525728644308256,2.2192034840549946,2.3978952727983707,0,1,0,0,0,0,0,0
290,1.5260563034950492,2.760009940032921,2.388762789235098,2.6100697927420065,0,0,0,1,0,0,0,0
317,1.840549633397487,2.833213344056216,2.4932054526026954,2.694627180770069,0,0,0,0,1,0,0,0
317,1.840549633397487,2.833213344056216,2.4932054526026954,2.694627180770069,0,0,0,0,1,0,0,0
317,1.840549633397487,2.833213344056216,2.4932054526026954,2.694627180770069,0,0,0,0,1,0,0,0
317,1.840549633397487,2.833213344056216,2.4932054526026954,2.694627180770069,0,0,0,0,1,0,0,0
182,1.2237754316221157,2.302585092994046,2.028148247292285,2.186051276738094,0,1,0,0,0,0,0,0
186,1.2237754316221157,2.312535423847214,2.066862759472976,2.2082744135228043,0,1,0,0,0,0,0,0
200,1.2237754316221157,2.4069451083182885,2.066862759472976,2.272125885509337,0,1,0,0,0,0,0,0
209,1.5040773967762742,2.4849066497880004,2.0541237336955462,2.312535423847214,0,0,0,1,0,0,0,0
221,1.5040773967762742,2.517696472610991,2.1162555148025524,2.360854001118021,0,0,0,1,0,0,0,0
251,1.5040773967762742,2.6390573296152584,2.2407096892759584,2.476538400117484,0,0,0,1,0,0,0,0
110,1.0986122886681098,1.7404661748405046,1.7749523509116738,1.7578579175523736,0,1,0,0,0,0,0,0
161,1.029619417181158,2.186051276738094,1.9459101490553128,2.079441541679836,0,1,0,0,0,0,0,0
166,1.029619417181158,2.2082744135228043,1.9740810260220096,2.1041341542702074,0,1,0,0,0,0,0,0
175,1.029619417181158,2.2512917986064958,2.028148247292285,2.151762203259462,0,1,0,0,0,0,0,0
246,1.5040773967762742,2.602689685444384,2.2512917986064958,2.4595888418037104,0,0,0,1,0,0,0,0
209,1.2237754316221157,2.424802725718295,2.151762203259462,2.312535423847214,0,1,0,0,0,0,0,0
216,1.2237754316221157,2.451005098112319,2.186051276738094,2.341805806147327,0,1,0,0,0,0,0,0
